index,true_label,pred_label,is_correct,confidence,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2719,1,1,1,0.9999998807907104,1.877167088437659e-09,0.9999998807907104,1.5840347922235765e-09,1.5646952483683307e-11,4.499459649309756e-08,4.400011377470037e-08,9.188374150426171e-08,4.6849933710291225e-08,2.9480894170319516e-08,5.038971018223037e-09
2720,9,9,1,0.9903410077095032,2.9835282475687563e-06,0.00013778214633930475,2.2694390366950756e-08,2.2471167540061288e-06,0.004671924281865358,4.2548963392619044e-05,1.1727574644737615e-07,2.3092208721209317e-05,0.004778286907821894,0.9903410077095032
2721,6,6,1,0.9991567134857178,3.5073424164977496e-09,6.022257803550701e-09,4.936866275784269e-07,2.4335913839657053e-10,2.847913549430814e-07,0.0005894577479921281,0.9991567134857178,4.58409005199556e-12,0.0002531037025619298,7.732520734826664e-10
2722,1,1,1,0.9998227953910828,1.9337126104801428e-06,0.9998227953910828,2.2241663373279152e-06,1.3148285127329018e-08,0.0001572550245327875,1.093897822102008e-06,2.2194074063008884e-06,2.155150014004903e-06,9.95396294456441e-06,5.194609684622264e-07
2723,3,3,1,0.9999727010726929,3.312254116816238e-12,6.41619166685814e-08,9.136484550253954e-06,0.9999727010726929,1.974393989501253e-14,1.7866135749500245e-05,1.2601516509967714e-13,6.986011413800952e-08,6.584856038216458e-08,1.816049532976649e-08
2724,8,8,1,0.99996018409729,1.861658915913722e-07,1.393692627971177e-08,3.94446402651738e-07,1.9343963231222006e-07,6.928548828000203e-07,5.977298314974178e-06,2.952647628262639e-05,5.560153032435622e-12,0.99996018409729,2.7501275781105505e-06
2725,1,1,1,1.0,3.094368927758495e-10,1.0,1.3923497910184324e-09,3.4244911593928062e-12,8.52563175612886e-09,5.179444650948994e-10,1.1918376285890986e-09,2.406463650572732e-08,9.315903604090181e-09,3.6980538076214486e-10
2726,2,2,1,0.9999996423721313,8.81586181833427e-09,4.124433417018736e-08,0.9999996423721313,1.9586929056458757e-07,2.273235155669795e-09,4.406293385716964e-11,2.3794690662271023e-09,1.491301873102202e-07,3.231826539717986e-08,4.839500800102314e-09
2727,5,5,1,0.9999967813491821,2.0802764025273923e-11,3.0612574697386208e-09,1.6706533725874273e-11,1.953433184098685e-06,9.921283239400225e-11,0.9999967813491821,1.168444555332826e-06,8.525807143611175e-11,1.7872325486223417e-07,2.856919678606573e-08
2728,6,6,1,0.9999982118606567,1.4492013633571332e-06,1.1893430684750683e-11,1.6297808588805474e-11,5.1934690136748105e-15,3.706088307353639e-07,3.278880986168353e-11,0.9999982118606567,6.040053394117813e-18,7.882905883604963e-09,2.3511092378525333e-11
2729,2,2,1,0.9999992847442627,7.167803239838122e-09,1.1160908996998842e-07,0.9999992847442627,8.980914856238087e-08,7.150942593625587e-08,8.140938444201051e-12,1.170450403265022e-10,3.533326946580928e-07,5.603201813642045e-08,1.3739552551239598e-10
2730,7,7,1,0.9994211196899414,5.437745184146657e-14,1.2962109394720756e-05,5.697136657545343e-05,1.727640586146606e-09,0.0005074946093373001,8.839823317785545e-11,1.5066012402486367e-14,0.9994211196899414,1.4349806178870494e-06,9.235972542320781e-10
2731,3,3,1,0.9999960660934448,1.3551480900972357e-12,6.325245749394526e-08,1.1196420928172302e-06,0.9999960660934448,2.684661347396311e-11,2.5137808279396268e-06,5.975558674313703e-15,1.5691215082824783e-07,5.389471535721668e-09,1.3006204824250744e-07
2732,6,6,1,0.9998311996459961,2.59523119439109e-07,6.103221494413447e-06,1.254095849390069e-07,2.3264719040128057e-09,1.4932195881556254e-05,9.584227518644184e-05,0.9998311996459961,9.387715604880498e-11,5.155006147106178e-05,6.647517203361986e-09
2733,0,0,1,0.9999914169311523,0.9999914169311523,3.988951746691782e-08,4.1519797377986833e-07,6.07871600277754e-11,5.585292672805053e-09,1.8429656689633589e-09,2.140416427209857e-06,2.2037079361325596e-07,2.7140592919749906e-06,3.094375415457762e-06
2734,1,1,1,0.9999589920043945,2.0135531997311773e-07,0.9999589920043945,2.5843317530416243e-07,2.4623850181093587e-10,1.8138767927666777e-06,3.532305186126905e-07,3.492848190944642e-05,1.572178831565907e-07,3.343536945976666e-06,5.2683198248359986e-08
2735,9,9,1,0.9927956461906433,0.0030209620017558336,2.6168429485551314e-06,0.00012528777006082237,1.0912771358562168e-05,0.00045244107604958117,2.5274021027144045e-06,1.2459008758014534e-05,1.8684877431951463e-05,0.0035585686564445496,0.9927956461906433
2736,7,7,1,0.9979456067085266,7.556374725936621e-08,2.7391429284762125e-06,0.0006891068769618869,0.0012400998966768384,8.044057153711037e-08,4.482596523303073e-06,1.2675385914484583e-12,0.9979456067085266,4.608256404026179e-06,0.00011311643902445212
2737,6,6,1,0.9999974966049194,1.602572751835396e-06,1.3951829691549733e-09,8.759884484454972e-11,1.5844086025812443e-13,5.52630297079304e-07,7.897710041504524e-09,0.9999974966049194,2.4572266981169643e-16,3.523101952396246e-07,2.0860561888991214e-10
2738,6,6,1,0.9999678134918213,3.114004721282981e-05,2.1922079429526065e-10,2.9102491527766006e-09,2.2573104138928074e-13,8.651225584799249e-07,1.781301772751931e-09,0.9999678134918213,2.8371138281200255e-16,2.33292681173225e-07,1.2797111981210918e-10
2739,8,8,1,0.9995405673980713,1.759253063937649e-05,7.753520492315147e-08,3.1647612104279688e-06,2.239013419114144e-09,9.707808931125328e-05,1.2542311367269576e-07,2.5568242563167587e-05,8.213964508563265e-10,0.9995405673980713,0.0003157782193738967
2740,9,9,1,0.9981821775436401,7.444533594025415e-07,0.0001316718407906592,8.782347322267015e-06,0.0005276265437714756,0.0002321546635357663,1.1615428775257897e-05,4.2029635327622827e-10,0.0006707663997076452,0.00023437746858689934,0.9981821775436401
2741,2,2,1,0.9999984502792358,2.148107025590207e-09,3.8874722463333455e-07,0.9999984502792358,2.2380586273129666e-08,2.0219957264089317e-07,1.3860770170515124e-11,2.2938775323666505e-09,7.92629123225197e-07,1.0161087260485147e-07,1.3027915635177578e-08
2742,9,9,1,0.9348235130310059,0.0027031563222408295,1.44351834023837e-05,0.011333121918141842,0.006411087233573198,0.00012572538980748504,1.2077241990482435e-05,3.5227296280027076e-07,0.000874219520483166,0.04370235279202461,0.9348235130310059
2743,5,5,1,0.9894350171089172,1.6289204651798173e-08,8.311108831549063e-05,1.6546061187838745e-09,0.0006215532193891704,8.831545272869334e-08,0.9894350171089172,0.0008251808467321098,9.34735275293086e-11,0.008954516611993313,8.049052121350542e-05
2744,8,8,1,0.9999979734420776,1.6051574514008848e-09,5.438015922981654e-12,2.037316093606023e-08,9.212194895802384e-10,2.1022442453499934e-08,3.434929896073413e-09,1.3580689994796558e-07,2.658360727728071e-13,0.9999979734420776,1.92285892808286e-06
2745,3,3,1,0.9999866485595703,1.2645556463400896e-14,1.3311318269870753e-08,5.541037808143301e-06,0.9999866485595703,2.058039975350273e-15,2.4198438950406853e-06,1.6126650753653968e-15,5.423029506346211e-06,5.9201628488381175e-08,2.869898318991204e-09
2746,1,1,1,0.9999997615814209,8.059649475589126e-11,0.9999997615814209,3.3865280024691913e-10,9.168379597190857e-12,8.197938328180499e-09,3.6576208728433812e-09,4.20713242021975e-10,2.1616072842789436e-07,3.813130255991837e-09,8.156571529305268e-10
2747,0,0,1,0.997905969619751,0.997905969619751,4.5617332133929267e-10,9.889576904242858e-05,5.219835657044314e-07,7.66532707530132e-07,1.8747439298749669e-06,7.260507845785469e-05,1.2260476012215804e-07,0.00046122638741508126,0.0014580817660316825
2748,0,0,1,0.9998534917831421,0.9998534917831421,7.0099064330975125e-09,1.549377884657588e-05,3.369497747485184e-08,3.1031500924427746e-08,4.300522959965747e-08,4.162144250585698e-06,1.0008363915403606e-07,3.3069823984988034e-05,9.360542753711343e-05
2749,7,7,1,0.9999792575836182,1.670833960076834e-08,2.6164295174879726e-09,6.964198462355853e-08,2.121751776940073e-06,1.0384697546328425e-08,2.429140408821695e-07,1.3285053135120955e-18,0.9999792575836182,6.589666590173238e-10,1.8213439034298062e-05
2750,6,6,1,0.9952875375747681,0.0036351389717310667,1.638508706491848e-08,1.4686124316654059e-08,1.4017886851291905e-10,1.7263442231296722e-08,1.6174200936802663e-05,0.9952875375747681,5.447977138861582e-12,0.0010610893368721008,1.226497801098958e-07
2751,6,6,1,0.9991008043289185,4.107819404453039e-05,2.670265963899965e-08,6.920039208324624e-09,1.8629582321239013e-09,9.712290705010673e-08,0.0001644223666517064,0.9991008043289185,5.405257404861308e-13,0.0006935404380783439,7.142374691682107e-09
2752,2,2,1,0.9999998807907104,1.8210000618523736e-08,2.0708058531826445e-11,0.9999998807907104,2.195765125279081e-09,3.303095752471563e-08,6.9654064586727616e-15,2.1540919276172993e-13,3.759643429912529e-10,1.9811043472373058e-08,3.212589083645412e-09
2753,1,1,1,0.9989535808563232,4.813146460946882e-06,0.9989535808563232,6.905302143422887e-07,3.3101318908101973e-10,2.516881977498997e-05,5.618783688987605e-06,0.0009665103862062097,1.5487624978050007e-06,4.1882820369210094e-05,1.9065596745804214e-07
2754,6,6,1,0.9998546838760376,5.59108448214829e-05,3.3363310194545193e-06,5.963723292978784e-09,2.646810938825017e-12,8.516568777849898e-05,2.8858060829861643e-08,0.9998546838760376,6.555820122877698e-12,8.868152008290053e-07,7.806886803685131e-10
2755,9,9,1,0.9999756813049316,2.1580826015110688e-09,8.68293348332827e-09,4.177742596311873e-09,1.2233227764113508e-08,1.0503051271371078e-05,1.399675486624119e-09,3.4571211995557127e-13,5.218734031586791e-07,1.3382408724282868e-05,0.9999756813049316
2756,3,3,1,0.9995762705802917,1.7420690445746345e-09,3.783637581022958e-08,0.00029798748437315226,0.9995762705802917,8.516634392077144e-14,9.676571789896116e-05,9.22146040083227e-13,2.886630863940809e-05,9.796480959778364e-09,3.101869694432935e-08
2757,1,1,1,0.9999934434890747,1.1182194015191271e-07,0.9999934434890747,1.5467119141021612e-08,3.1844366032984794e-10,5.403154773375718e-06,7.644830901654132e-08,3.645761239567946e-07,1.8363377307650808e-07,3.1316170634454465e-07,5.922021273363498e-08
2758,8,8,1,0.888437032699585,0.10661361366510391,9.306179293844252e-08,0.0020830428693443537,0.00028167659183964133,1.6303022221109131e-07,0.0015141558833420277,5.206852074479684e-05,7.789758456056006e-06,0.888437032699585,0.0010102789383381605
2759,6,6,1,0.9999998807907104,4.359809402387782e-09,2.967059042902065e-09,3.2590730114634425e-10,7.225463784688198e-15,9.746948848032844e-08,2.568313062223382e-10,0.9999998807907104,3.599431436899177e-17,1.7254920825493514e-09,1.586312136335477e-12
2760,9,9,1,0.981582522392273,0.00011512802302604541,2.054093056358397e-05,5.235277967585716e-06,4.070328941452317e-05,0.015008596703410149,3.4112621506210417e-05,1.8425831740387366e-06,0.00019461261399555951,0.0029966249130666256,0.981582522392273
2761,0,0,1,0.9999657869338989,0.9999657869338989,9.638678744039453e-10,8.533531286047946e-07,9.316108995349737e-11,8.00809800693969e-07,3.0517402493934753e-10,1.3808352377964184e-05,1.2834364127023434e-10,1.218828629134805e-06,1.7510265024611726e-05
2762,6,6,1,0.9999591112136841,3.6341705708764493e-05,5.581576534297028e-09,2.38204150848631e-10,1.2150727472792777e-12,3.6409749100130284e-06,1.212952440710069e-07,0.9999591112136841,3.0249057653228967e-14,7.394451131403912e-07,2.3657693581924377e-09
2763,0,0,1,0.9999750852584839,0.9999750852584839,1.0291024282738093e-10,2.1421509188712662e-07,2.287898981379044e-09,8.148428598531154e-09,3.003348467700562e-07,9.270372174796648e-06,2.8969248333510222e-08,3.2669277061359026e-06,1.1787377843575086e-05
2764,0,0,1,0.9999138116836548,0.9999138116836548,1.7349275793776542e-08,1.547701458548545e-06,1.1902917540496105e-10,1.1781704500890555e-08,3.938814899240306e-11,8.966506470642344e-08,3.013906280102674e-07,5.6880066949815955e-06,7.841776096029207e-05
2765,0,0,1,0.9999680519104004,0.9999680519104004,1.778296954135783e-10,1.846379547032484e-07,2.0979162851375577e-11,3.226064748673707e-08,4.611159024059397e-11,1.1636565488970518e-07,4.674034048690601e-09,2.0846574955157848e-07,3.1365620088763535e-05
2766,6,6,1,0.9998834133148193,3.576001836336218e-05,8.95006069256965e-10,7.332843776630682e-10,1.05452701692349e-12,7.689392077736557e-05,4.1579241383260523e-08,0.9998834133148193,1.9118175670503577e-14,3.825837211479666e-06,7.257283130002179e-08
2767,3,3,1,0.9999825954437256,4.1400208456755794e-13,1.5246893525500127e-08,1.680187961028423e-05,0.9999825954437256,3.890471454649942e-14,3.5493337691150373e-07,6.739864322359619e-17,1.5610494585871493e-07,5.880760411969277e-08,1.6586204765189905e-07
2768,5,5,1,1.0,9.406542283648973e-15,1.9882464002019679e-13,1.9485307384293495e-16,5.666367641765646e-08,9.098124882059473e-16,1.0,1.5253744101162425e-10,2.340117574543832e-14,4.10717015952855e-09,1.9946707396911734e-08
2769,9,9,1,0.9989461302757263,2.706025838961068e-07,1.1606129390884234e-07,1.5727318114500122e-08,2.636213878304261e-07,1.768003130564466e-05,9.653396091380273e-07,2.462051229557005e-09,2.268143907713238e-05,0.0010118269128724933,0.9989461302757263
2770,3,3,1,0.7296766042709351,1.6377148881474568e-07,9.941166354110464e-06,0.000617941957898438,0.7296766042709351,1.766372065503674e-06,0.012004831805825233,4.519105090139419e-10,0.25734007358551025,8.10830169939436e-05,0.0002676697913557291
2771,4,4,1,0.9745228886604309,1.2215893718803272e-07,0.00020373227016534656,1.0817996098921867e-07,3.050529784331957e-08,0.9745228886604309,1.4769120753044263e-06,1.5593283819725912e-07,4.899556188320275e-06,5.101614442537539e-05,0.025215638801455498
2772,5,5,1,0.9999139308929443,1.0132177319377433e-09,3.8339987895597005e-07,5.417643070271261e-11,1.5693375416958588e-06,5.151124682356567e-08,0.9999139308929443,1.5462299415958114e-05,1.46408474233084e-09,5.5208904086612165e-05,1.3461387425195426e-05
2773,5,5,1,0.9999994039535522,5.624710766594099e-13,6.5376124652738454e-12,2.1955304328052927e-12,5.781786853731319e-07,6.429525558878171e-14,0.9999994039535522,2.658711117931034e-08,2.3297429957436222e-11,1.5289375099314384e-08,3.724570429852747e-09
2774,8,8,1,0.9999998807907104,5.135910446929515e-11,4.881658445532455e-12,9.785022569985813e-08,7.366305343481372e-10,2.0587221163936853e-12,4.422049393326688e-10,6.321798640129828e-11,3.2224091017080125e-12,0.9999998807907104,3.1971680414244474e-08
2775,5,5,1,0.9999945163726807,3.3425467797255914e-13,1.2966773210720817e-09,1.1975304645486795e-12,1.0398975547332157e-07,1.5107325113117298e-10,0.9999945163726807,4.939774044032674e-06,5.332091647554382e-13,2.4896550598896283e-07,9.958910140994703e-08
2776,3,3,1,0.9999973773956299,2.5552919155624743e-12,2.2346737793554894e-08,1.865805785428165e-07,0.9999973773956299,2.11583197455025e-15,5.256499662209535e-07,3.022201358528903e-14,2.547357602633582e-10,1.7898373698699288e-06,6.52854055260832e-08
2777,0,0,1,0.9997816681861877,0.9997816681861877,2.7190875329097253e-08,1.4755056554349721e-06,2.867098503056553e-10,1.0052583121478165e-07,6.538344088369286e-09,0.00020034635963384062,1.3705766521709961e-09,8.018327207537368e-06,8.383466592931654e-06
2778,4,4,1,0.9983547329902649,0.000364308973075822,0.0007204902940429747,0.0002830148732755333,1.0761442403861565e-08,0.9983547329902649,4.447786352557159e-07,3.505918721202761e-05,1.0777787792903837e-05,0.00018178553727921098,4.927887493977323e-05
2779,0,0,1,0.9999696016311646,0.9999696016311646,6.477589189861355e-13,2.3733194609576458e-07,6.641184269184919e-10,5.951651671498581e-11,1.8184961869671668e-10,4.604658432327824e-09,5.779334788513779e-10,9.854925053787156e-08,3.0047673135413788e-05
2780,2,2,1,0.9997239708900452,8.5782005044166e-05,6.293496834786083e-10,0.9997239708900452,0.00013003665662836283,2.348427008413978e-10,1.9472494727779122e-07,8.670319462389386e-10,2.1684711555280956e-06,5.662889452651143e-05,1.211781182064442e-06
2781,9,9,1,0.9999746084213257,7.783506106306959e-08,1.851814035447319e-09,2.985246894127158e-08,9.994752758757386e-08,1.0826483958226163e-05,3.252318947488675e-08,7.739167813547443e-12,2.2455330963566666e-06,1.2121769032091834e-05,0.9999746084213257
2782,6,6,1,0.9995668530464172,0.00011184532195329666,1.9821897012661793e-07,1.9036836107488853e-08,4.655248631024733e-09,7.348420183461712e-08,0.0003198457707185298,0.9995668530464172,6.697540525651968e-12,1.2118298400309868e-06,6.3767991775876e-08
2783,8,8,1,0.9997467398643494,2.5665686465004e-08,7.415925296072601e-08,7.480781505364575e-07,1.1335816452628933e-05,3.503354273348691e-09,4.1182327549904585e-05,5.259674367152911e-07,5.9765947746370784e-09,0.9997467398643494,0.00019938216428272426
2784,2,2,1,0.9999854564666748,3.2717519804492667e-09,4.675468062487198e-06,0.9999854564666748,2.9103851773015776e-08,2.513552772143157e-06,9.59969256864035e-11,1.4895294997430142e-09,6.37006542092422e-06,9.036466508405283e-07,3.074630328114836e-08
2785,3,3,1,0.9999557733535767,5.6639466879636335e-15,6.002542907168618e-10,4.4816761146648787e-07,0.9999557733535767,6.461274788960986e-16,6.566852789546829e-06,1.353392377144826e-14,2.7728294327289404e-08,3.724603448063135e-05,1.056695442258615e-08
2786,1,1,1,0.9994872808456421,1.0589120392978657e-05,0.9994872808456421,3.8660191421513446e-06,3.0993064115136804e-07,0.00041282002348452806,1.1040437129850034e-05,5.672327915817732e-06,3.9881826523924246e-05,1.9000761312781833e-05,9.563207640894689e-06
2787,2,2,1,0.9999932050704956,1.682992234464109e-08,5.062884556039648e-10,0.9999932050704956,6.075658802728867e-06,1.1053795379023512e-10,1.2690605510901065e-10,4.17965098295503e-12,3.7430743304867065e-07,2.840079105226323e-07,4.184395496764637e-09
2788,1,1,1,0.9999951124191284,6.402424190810052e-08,0.9999951124191284,7.057862205783749e-08,1.0333033317877494e-09,2.558908136052196e-06,9.675996182068047e-08,3.714675358423847e-07,5.931212854193291e-07,8.988010904431576e-07,2.2935573440463486e-07
2789,1,1,1,0.9999986886978149,1.870585819574444e-08,0.9999986886978149,1.539907827918796e-07,8.914478599741926e-10,2.352514627546043e-07,4.3793175308337595e-08,6.39040536043467e-08,7.27604572148266e-07,1.8356557518472982e-07,1.181101083602698e-08
2790,5,5,1,0.9999998807907104,9.682501382699688e-16,1.6796798869324336e-13,5.7432113594970336e-18,1.363315362823414e-07,1.344533407780259e-15,0.9999998807907104,2.764457551762689e-10,2.7176177551136186e-15,2.994073877715664e-09,1.937967653020678e-08
2791,6,6,1,0.9999755620956421,2.334249256819021e-05,1.1831071062076703e-12,5.747453554749704e-11,1.1404326240955706e-14,1.3778060292679584e-07,1.2671177995748906e-10,0.9999755620956421,2.2908938704633206e-18,9.305589969699213e-07,3.030038886464581e-09
2792,9,9,1,0.9999972581863403,6.131641722140202e-11,8.874038726069955e-10,8.290072517347369e-10,1.558551510072448e-08,1.7598799786355812e-06,1.0755892843050674e-09,9.289483177371376e-15,2.218502572759462e-07,7.912400974419143e-07,0.9999972581863403
2793,8,8,1,0.9973961114883423,0.0006538413581438363,6.668379683105741e-06,0.0002130858483724296,8.06006482889643e-06,2.217875362475752e-06,9.154863391813706e-07,0.00010158968507312238,3.9797737372282427e-07,0.9973961114883423,0.0016170380404219031
2794,0,0,1,0.999735414981842,0.999735414981842,3.287322059009057e-08,2.1827793261763873e-06,1.5829224153662835e-08,1.998736394170919e-07,1.0659230831322475e-08,8.498786883137655e-06,2.080415555383297e-07,5.040632822783664e-05,0.00020295471767894924
2795,6,6,1,0.9999974966049194,3.945604021282634e-07,1.993921000531529e-11,1.599392951412426e-09,1.98417757918401e-12,4.2987881698763886e-08,4.844432055506331e-07,0.9999974966049194,3.1886197957363513e-17,1.6097412753879325e-06,4.5745565668831034e-10
2796,6,6,1,0.9999520778656006,3.2773670682217926e-05,1.8361594129601144e-06,3.418817451361633e-09,2.7501242602645526e-11,8.672993317304645e-06,7.836311510800442e-07,0.9999520778656006,4.825603892172348e-12,3.8171783671714365e-06,6.618903647392926e-09
2797,5,5,1,0.9999921321868896,1.1985750347776047e-07,9.915732124277099e-11,6.2764988519037335e-12,3.134808821414481e-06,5.9248031827885406e-12,0.9999921321868896,2.1785235837512573e-09,9.916422349931509e-09,7.887570063758176e-08,4.535779225989245e-06
2798,5,5,1,1.0,7.053019682148925e-17,2.3705388051961174e-15,1.1517515611039323e-17,4.4568687629364945e-10,5.514971888453263e-14,1.0,1.5705222011774822e-08,4.393106933304622e-17,5.618506548898949e-09,1.0204895595222752e-08
2799,3,3,1,0.9999030828475952,6.359779924913767e-10,3.5991973845739267e-07,9.705348702482297e-07,0.9999030828475952,3.963171370940932e-12,9.389941260451451e-05,1.5723096435937833e-11,8.075516433336816e-08,2.8934596230101306e-07,1.2582191857291036e-06
2800,8,8,1,0.997918426990509,1.4276459125994734e-07,1.237639679629865e-08,2.3813521465854137e-07,2.2991486048340448e-07,9.609501830709632e-06,2.6976731533068232e-06,3.145104528812226e-06,3.3154816669878073e-09,0.997918426990509,0.0020656101405620575
2801,6,6,1,0.9999294281005859,6.967495573917404e-05,1.5917545059807026e-10,2.6190800639369627e-09,4.545998993910061e-12,5.72133387777285e-07,7.617441788454471e-09,0.9999294281005859,1.4294391698498624e-16,3.5568976386457507e-07,8.701598552818268e-09
2802,2,2,1,0.9999994039535522,1.368666175949329e-07,8.275101524152229e-13,0.9999994039535522,1.9615468715983297e-07,5.537761004967279e-13,9.614430779292249e-11,1.5568596412052216e-10,4.588319446607869e-10,2.573145536644006e-07,4.732496616810522e-10
2803,1,1,1,0.9971979856491089,8.941099736148317e-07,0.9971979856491089,2.117471467499854e-06,3.8182793105079327e-07,0.0026043648831546307,1.1269532933511073e-06,3.077315966493188e-07,1.156718371930765e-05,0.00011570334754651412,6.54880132060498e-05
2804,4,4,1,0.9999712705612183,1.3074843985272366e-10,6.079792001401074e-06,2.7835604043957574e-08,2.3377530466994756e-10,0.9999712705612183,5.38656363957557e-09,2.0806610601109554e-10,1.3303100786288269e-05,2.2387631304354727e-07,9.152360689768102e-06
2805,5,5,1,0.9999940395355225,2.8876287212070695e-12,4.992633390044077e-11,6.657472750165594e-12,1.4242900192584784e-08,2.399466458857802e-10,0.9999940395355225,3.6568069390341407e-06,7.549402943063388e-12,1.8017649381363299e-06,4.4367138229972625e-07
2806,4,4,1,0.999984860420227,2.2358756512907974e-10,1.1024000741599593e-05,2.6985375711774395e-08,3.2415908846061825e-10,0.999984860420227,3.303405193832987e-08,2.749342975505442e-08,5.442178618864091e-08,2.887732307499391e-06,1.150390403381607e-06
2807,3,3,1,0.9999982118606567,8.352339653239227e-11,4.3835729490737663e-10,1.934018172278229e-07,0.9999982118606567,1.4651646637546642e-15,8.116082881315378e-07,2.3436499560437665e-15,8.668935436162428e-08,1.3518859987016185e-07,5.177374191589479e-07
2808,7,7,1,0.9996298551559448,3.6964822314189405e-09,3.659942012745887e-05,9.906452760333195e-07,1.1954505680478178e-05,8.359223215848033e-07,2.1507554848199106e-08,3.9489705146026396e-15,0.9996298551559448,1.755173855144676e-07,0.0003196064499206841
2809,8,8,1,0.9999997615814209,2.5339079723352143e-09,1.3563129785953976e-10,1.0278773387994988e-08,2.759985351374894e-09,1.4072709664247895e-10,2.0675878786846624e-08,8.988253341613017e-08,2.396827107988865e-14,0.9999997615814209,7.831712878214603e-08
2810,5,5,1,0.9947998523712158,0.00018126043141819537,1.9194924050225382e-07,5.140577559359372e-05,0.004613724537193775,6.940917529618673e-08,0.9947998523712158,5.513924179467722e-07,5.9390764363342896e-05,8.453370355709922e-06,0.0002851620956789702
2811,0,0,1,0.9987132549285889,0.9987132549285889,7.99627447589657e-11,4.7032703150762245e-05,1.0827186542883283e-06,2.8117736405874894e-07,9.828779002418742e-05,0.00035666668554767966,5.098249045154546e-10,0.00023359507031273097,0.0005498073878698051
2812,9,9,1,0.9941322207450867,0.0018341141985729337,1.7441620911995415e-06,9.450768266106024e-05,2.042701680693426e-06,0.0008738323813304305,5.513219889508036e-07,2.5789438495849026e-06,6.987188953644363e-06,0.0030514001846313477,0.9941322207450867
2813,3,3,1,0.9999017715454102,1.6020423876383916e-09,3.832626660482674e-08,6.338032835628837e-05,0.9999017715454102,7.453404213264569e-13,3.4507924283389e-05,1.0204461407814502e-11,4.440416390139035e-08,9.551584412292868e-08,1.4315084229110653e-07
2814,5,5,1,0.9999399185180664,4.98028951412266e-09,1.6153274551289343e-10,1.4966951011885499e-09,5.969332050881349e-08,3.8335599885502836e-13,0.9999399185180664,5.845371197210625e-05,4.027578270893173e-10,1.5095342860149685e-06,1.339449801074366e-10
2815,1,1,1,0.9999557733535767,8.201707260013791e-07,0.9999557733535767,6.476521321019391e-06,4.2159967961197253e-08,1.6491017959197052e-05,5.457109750750533e-07,3.963404196838383e-06,1.9396286177197908e-07,1.5449650163645856e-05,2.704509540762956e-07
2816,1,1,1,0.9999997615814209,7.085362851988464e-10,0.9999997615814209,2.4225894623697286e-09,9.986522893357108e-12,1.3967731149477913e-07,1.6835715044294375e-08,1.3702148748961918e-08,7.791469158746622e-08,1.767834056920492e-08,2.214836092306882e-09
2817,0,0,1,0.9995762705802917,0.9995762705802917,8.880917667930532e-10,5.647446414513979e-06,1.510972325036164e-08,3.0410168960770534e-07,1.5760489802119082e-08,2.3890419470262714e-05,3.317570884675547e-09,6.200539792189375e-05,0.00033177153090946376
2818,4,4,1,0.9991845488548279,1.3764851303221803e-07,8.983003567664127e-07,3.3094087470431077e-09,1.376505853745158e-11,0.9991845488548279,1.9517304394867097e-07,0.00014191905211191624,4.140761333815135e-08,0.0004773552354890853,0.00019484209769871086
2819,4,4,1,0.9999428987503052,3.629593015030963e-10,4.377276127343066e-05,1.0942577510775209e-08,2.695530743057617e-10,0.9999428987503052,1.3375939467152875e-08,2.380859509543143e-09,2.2900096610101173e-06,3.56021388370209e-07,1.068020355887711e-05
2820,7,7,1,0.99998939037323,9.591492774714896e-15,1.7282359010550863e-07,1.0411932635179255e-05,5.091583687999446e-08,1.2638388113828114e-09,7.151149518467431e-14,4.293920611105301e-22,0.99998939037323,2.5455645924488124e-10,2.2799696353104082e-08
2821,0,0,1,0.9327865242958069,0.9327865242958069,2.878378424497896e-08,2.6822746690413624e-07,5.183923335039253e-08,1.964624425454531e-05,5.74734667679877e-06,0.06693331897258759,7.855807560019912e-09,3.593181099859066e-05,0.00021842010028194636
2822,1,1,1,0.9999654293060303,4.3024706997130124e-07,0.9999654293060303,3.6554556004375627e-07,1.0083160617568865e-07,2.500825303286547e-06,2.2984266934145126e-07,4.0085406993739525e-08,6.842142738605617e-06,1.4566088793799281e-05,9.537418009131216e-06
2823,7,7,1,0.7018663287162781,3.669249792892515e-07,0.013841829262673855,0.01949862390756607,8.262800838565454e-05,0.22247225046157837,2.62257999565918e-05,9.865029824140947e-07,0.7018663287162781,0.04152586683630943,0.0006848282646387815
2824,0,0,1,0.9999434947967529,0.9999434947967529,9.188950711447319e-10,1.0197494759722758e-07,4.916034246349454e-10,7.48176187670424e-09,1.463942994606171e-10,6.62481127733372e-08,5.597430785542201e-08,1.9450405943644e-06,5.445138594950549e-05
2825,1,1,1,0.9991217255592346,5.206250079936581e-06,0.9991217255592346,1.3660911463375669e-05,2.262687121401541e-05,0.00013044330989941955,8.641598833492026e-05,5.583214442594908e-05,5.435184903035406e-06,0.0004993769689463079,5.918103488511406e-05
2826,6,6,1,0.9999328851699829,1.9395795334276045e-06,3.260777336078907e-13,4.4609832494657553e-10,3.0780412940689672e-12,1.522701253975356e-08,1.6426122328994097e-06,0.9999328851699829,1.4824665797702123e-18,6.343745189951733e-05,3.797828718177243e-09
